City,Date,PM2.5,NO,CO,SO2,O3,AQI
Bengaluru,2015-09-16,11.47,3.26,18.66,2.26,14.33,81.0
Bengaluru,2015-09-17,10.93,2.64,1.7,1.92,10.45,52.0
Bengaluru,2015-09-18,13.18,2.99,1.01,2.34,21.33,31.0
Bengaluru,2015-09-19,13.47,3.25,8.24,2.85,10.94,144.0
Bengaluru,2015-09-20,7.32,3.3,1.27,1.74,11.51,64.0
Bengaluru,2015-09-21,16.51,3.86,2.15,3.01,15.34,51.0
Bengaluru,2015-09-22,28.38,6.09,2.21,2.97,20.63,82.0
Bengaluru,2015-09-23,27.74,3.53,2.13,2.32,21.96,85.0
Bengaluru,2015-09-24,29.1,3.31,2.39,2.37,16.37,89.0
Bengaluru,2015-09-25,17.48,3.62,3.05,2.47,49.22,139.0
Bengaluru,2015-09-26,14.95,1.98,2.68,1.46,9.51,157.0
Bengaluru,2015-09-27,27.29,10.46,2.26,1.7,12.01,155.0
Bengaluru,2015-09-28,19.98,21.66,2.0,1.69,18.48,94.0
Bengaluru,2015-09-29,31.36,5.95,2.09,1.72,20.18,100.0
Bengaluru,2015-09-30,35.5,6.74,2.71,1.3,14.05,117.0
Bengaluru,2015-10-01,26.25,4.82,1.95,1.45,12.61,136.0
Bengaluru,2015-10-02,22.3,3.85,1.82,4.18,34.49143047551845,96.0
Bengaluru,2015-10-03,13.97,2.64,1.67,1.6,18.98,101.0
Bengaluru,2015-10-04,9.63,3.75,2.21,1.37,12.67,128.0
Bengaluru,2015-10-05,28.7,6.17,1.96,2.64,10.81,92.0
Bengaluru,2015-10-06,35.04,6.66,1.7,4.52,15.74,98.0
Bengaluru,2015-10-07,15.82,3.63,1.63,5.29,11.29,102.0
Bengaluru,2015-10-08,12.14,5.05,1.21,8.55,12.96,69.0
Bengaluru,2015-10-09,14.44,5.96,1.54,7.68,14.01,54.0
Bengaluru,2015-10-10,12.01,6.16,2.66,7.04,10.22,101.0
Bengaluru,2015-10-11,10.02,4.91,3.38,2.26,9.49,110.0
Bengaluru,2015-10-12,17.14,7.37,1.72,2.61,8.84,54.0
Bengaluru,2015-10-13,25.65,10.14,1.62,2.54,9.81,77.0
Bengaluru,2015-10-14,31.78,11.48,2.5,2.57,11.44,144.0
Bengaluru,2015-10-15,46.63,7.75,1.47,3.74,11.97,90.0
Bengaluru,2015-10-16,49.23,13.62,2.12,3.23,11.33,98.0
Bengaluru,2015-10-17,40.76,5.27,6.11,2.15,13.38,173.0
Bengaluru,2015-10-18,31.18,6.97,3.03,2.36,8.33,140.0
Bengaluru,2015-10-19,42.02,8.97,1.5,2.71,6.43,76.0
Bengaluru,2015-10-20,43.32,4.93,3.91,3.1,13.06,164.0
Bengaluru,2015-10-21,42.64,2.42,1.14,2.14,14.4,88.0
Bengaluru,2015-10-22,55.94,1.96,1.31,2.76,33.92,97.0
Bengaluru,2015-10-23,51.0,3.37,1.12,2.37,42.29,110.0
Bengaluru,2015-10-24,45.13,1.73,1.06,2.4,41.37,89.0
Bengaluru,2015-10-25,38.26,1.74,2.2485982090856145,2.05,43.11,81.0
Bengaluru,2015-10-26,47.1,3.11,1.19,2.27,32.67,74.0
Bengaluru,2015-10-27,42.92,3.55,8.22,3.72,32.4,157.0
Bengaluru,2015-10-28,36.44,4.58,1.18,1.53,26.35,95.0
Bengaluru,2015-10-29,29.17,6.15,1.15,1.37,15.59,70.0
Bengaluru,2015-10-30,31.78,3.59,3.63,1.55,17.27,110.0
Bengaluru,2015-10-31,25.77,1.83,2.63,3.37,14.45,191.0
Bengaluru,2015-11-01,29.89,2.14,1.13,2.62,11.56,49.0
Bengaluru,2015-11-02,28.56,6.9,1.36,2.51,12.65,54.0
Bengaluru,2015-11-03,31.05,8.92,1.34,2.79,11.62,58.0
Bengaluru,2015-11-04,43.1,4.09,3.56,2.44,19.13,65.0
Bengaluru,2015-11-05,30.36,8.04,1.24,2.74,10.93,70.0
Bengaluru,2015-11-06,37.22,3.66,1.21,2.01,8.07,67.0
Bengaluru,2015-11-07,31.44,3.03,1.22,1.94,17.98,60.0
Bengaluru,2015-11-08,31.4,1.92,2.2485982090856145,1.77,23.72,56.0
Bengaluru,2015-11-09,34.92,0.87,2.2485982090856145,1.72,32.86,59.0
Bengaluru,2015-11-10,12.63,1.46,1.48,2.05,41.66,51.0
Bengaluru,2015-11-11,48.94,3.47,1.07,2.62,23.3,49.0
Bengaluru,2015-11-12,63.69,5.05,1.82,2.27,18.98,146.0
Bengaluru,2015-11-13,28.22,5.8,2.09,2.69,34.32,61.0
Bengaluru,2015-11-14,42.42,7.25,1.56,2.23,31.35,130.0
Bengaluru,2015-11-15,42.23,2.83,1.64,2.16,34.8,99.0
Bengaluru,2015-11-16,16.03,3.81,1.61,2.31,35.48,91.0
Bengaluru,2015-11-17,67.45057794890306,4.89,1.6,2.49,34.49143047551845,116.0
Bengaluru,2015-11-18,19.32,4.57,1.99,2.75,34.49143047551845,126.0
Bengaluru,2015-11-19,21.99,7.08,1.73,2.95,9.98,103.0
Bengaluru,2015-11-20,13.89,6.84,1.72,2.5,4.56,74.0
Bengaluru,2015-11-21,16.06,4.57,0.94,3.12,34.49143047551845,66.0
Bengaluru,2015-11-22,16.97,3.07,0.83,2.6,34.49143047551845,61.0
Bengaluru,2015-11-23,19.66,6.47,1.35,2.83,4.09,75.0
Bengaluru,2015-11-24,20.35,7.76,1.36,2.59,7.77,85.0
Bengaluru,2015-11-25,34.39,8.38,2.48,3.76,14.63,141.0
Bengaluru,2015-11-26,43.91,11.74,1.52,3.44,14.8,90.0
Bengaluru,2015-11-27,44.14,7.05,2.18,4.3,25.57,126.0
Bengaluru,2015-11-28,44.94,8.47,2.3,4.7,29.1,147.0
Bengaluru,2015-11-29,29.35,5.72,1.55,4.55,29.03,87.0
Bengaluru,2015-11-30,15.34,8.46,1.13,4.45,8.84,56.0
Bengaluru,2015-12-01,14.18,12.9,1.63,5.14,9.89,88.0
Bengaluru,2015-12-02,13.36,8.24,1.7,11.07,8.15,67.0
Bengaluru,2015-12-03,19.86,11.73,1.47,8.32,9.51,74.0
Bengaluru,2015-12-04,28.35,13.06,2.03,6.08,21.38,105.0
Bengaluru,2015-12-05,25.04,9.79,1.72,5.43,26.44,103.0
Bengaluru,2015-12-06,29.12,2.8,2.2485982090856145,3.1,43.98,54.0
Bengaluru,2015-12-07,41.16,10.04,1.88,5.24,27.26,65.0
Bengaluru,2015-12-08,46.33,17.24,1.81,5.81,19.1,102.0
Bengaluru,2015-12-09,48.01,16.65,1.84,4.86,6.32,94.0
Bengaluru,2015-12-10,35.48,25.04,1.92,5.27,3.36,86.0
Bengaluru,2015-12-11,32.95,23.41,2.07,5.94,2.3,89.0
Bengaluru,2015-12-12,50.19,18.73,1.78,5.34,2.33,99.0
Bengaluru,2015-12-13,34.57,15.68,1.68,4.79,2.16,92.0
Bengaluru,2015-12-14,52.06,13.51,1.33,4.38,1.87,85.0
Bengaluru,2015-12-15,39.67,5.93,1.44,2.72,1.83,83.0
Bengaluru,2015-12-16,50.47,4.71,1.93,3.65,6.68,92.0
Bengaluru,2015-12-17,41.04,10.15,1.55,5.21,17.03,95.0
Bengaluru,2015-12-18,56.62,24.29,2.67,6.99,17.28,103.0
Bengaluru,2015-12-19,42.57,20.49,2.08,5.34,17.37,105.0
Bengaluru,2015-12-20,60.44,17.24,1.44,5.29,20.05,97.0
Bengaluru,2015-12-21,48.4,18.51,1.18,5.5,21.95,102.0
Bengaluru,2015-12-22,49.54,22.95,1.32,5.61,20.0,104.0
Bengaluru,2015-12-23,49.42,20.35,1.62,5.47,24.06,96.0
Bengaluru,2015-12-24,61.58,20.86,1.29,5.38,36.04,114.0
Bengaluru,2015-12-25,68.48,17.96,1.25,5.66,40.78,110.0
Bengaluru,2015-12-26,57.15,15.88,1.2,5.44,41.39,109.0
Bengaluru,2015-12-27,76.35,16.45,1.54,5.71,59.62,115.0
Bengaluru,2015-12-28,85.66,22.68,1.77,6.01,59.5,149.0
Bengaluru,2015-12-29,49.06,20.76,1.58,6.39,31.55,122.0
Bengaluru,2015-12-30,48.16,22.45,0.85,6.94,31.0,91.0
Bengaluru,2015-12-31,71.06,20.87,1.49,7.22,36.94,131.0
Bengaluru,2016-01-01,56.4,13.8,0.69,7.44,55.96,101.0
Bengaluru,2016-01-02,53.69,26.49,0.76,8.67,34.06,92.0
Bengaluru,2016-01-03,62.35,24.56,0.96,9.1,47.62,108.0
Bengaluru,2016-01-04,64.96,18.56,0.89,8.87,50.62,109.0
Bengaluru,2016-01-05,70.15,23.56,0.85,9.41,36.94,114.0
Bengaluru,2016-01-06,68.22,29.68,0.93,14.23,45.98,121.0
Bengaluru,2016-01-07,68.74,42.37,0.79,23.65,23.19,116.0
Bengaluru,2016-01-08,67.9,46.57,0.66,14.17,8.59,117.0
Bengaluru,2016-01-09,79.8,57.18,0.79,14.65,10.66,143.0
Bengaluru,2016-01-10,76.18,38.5,0.8,15.02,14.39,168.0
Bengaluru,2016-01-11,61.48,23.76,0.78,11.53,19.51,122.0
Bengaluru,2016-01-12,73.5,9.37,1.3,4.65,21.45,122.0
Bengaluru,2016-01-13,70.78,11.43,1.02,10.59,24.48,146.0
Bengaluru,2016-01-14,75.01,16.92,0.84,13.99,22.94,152.0
Bengaluru,2016-01-15,42.84,11.69,0.78,17.8,25.71,119.0
Bengaluru,2016-01-16,77.23,35.73,1.02,15.22,22.72,130.0
Bengaluru,2016-01-17,68.98,86.51,0.78,14.5,17.73,253.0
Bengaluru,2016-01-18,73.89,95.19,0.97,18.94,20.92,219.0
Bengaluru,2016-01-19,75.45,44.25,0.98,24.0,23.09,146.0
Bengaluru,2016-01-20,78.07,43.53,0.97,24.02,17.64,170.0
Bengaluru,2016-01-21,53.45,44.68,0.93,18.54,20.57,117.0
Bengaluru,2016-01-22,63.58,48.29,1.15,13.94,22.0,113.0
Bengaluru,2016-01-23,57.91,33.73,1.08,11.77,11.02,146.0
Bengaluru,2016-01-24,41.36,24.11,0.99,5.66,15.4,102.0
Bengaluru,2016-01-25,51.7,15.35,1.23,7.78,18.12,98.0
Bengaluru,2016-01-26,54.34,7.72,1.04,8.68,26.95,104.0
Bengaluru,2016-01-27,54.33,14.67,1.05,8.73,17.6,91.0
Bengaluru,2016-01-28,84.84,20.32,1.16,2.96,17.21,118.0
Bengaluru,2016-01-29,87.02,7.3,1.12,3.02,26.32,175.0
Bengaluru,2016-01-30,71.42,8.62,1.21,4.28,23.31,149.0
Bengaluru,2016-01-31,119.16,15.82,1.32,6.07,23.3,183.0
Bengaluru,2016-02-01,84.45,15.81,1.85,6.34,17.17,184.0
Bengaluru,2016-02-02,76.8,17.4,1.39,5.9,15.86,156.0
Bengaluru,2016-02-03,75.57,13.74,1.9,5.54,25.77,153.0
Bengaluru,2016-02-04,74.6,10.79,1.6,5.13,28.21,141.0
Bengaluru,2016-02-05,72.11,9.3,1.37,4.07,31.13,139.0
Bengaluru,2016-02-06,63.42,5.2,1.81,3.74,32.4,154.0
Bengaluru,2016-02-07,82.78,4.31,3.28,2.76,37.66,199.0
Bengaluru,2016-02-08,75.98,3.23,1.59,3.49,31.18,182.0
Bengaluru,2016-02-09,85.33,6.7,2.19,9.71,35.63,175.0
Bengaluru,2016-02-10,84.32,5.88,2.2,14.25,49.77,191.0
Bengaluru,2016-02-11,91.95,5.85,2.06,23.66,58.94,203.0
Bengaluru,2016-02-12,83.66,6.15,1.7,5.25,67.3,154.0
Bengaluru,2016-02-13,85.96,8.34,1.69,4.73,63.27,160.0
Bengaluru,2016-02-14,62.08,20.4,1.46,3.14,57.1,136.0
Bengaluru,2016-02-15,56.57,10.84,1.73,4.27,37.83,107.0
Bengaluru,2016-02-16,42.58,9.51,1.51,3.45,31.32,88.0
Bengaluru,2016-02-17,49.6,9.96,1.66,4.46,25.02,105.0
Bengaluru,2016-02-18,54.56,10.56,1.51,4.12,29.33,111.0
Bengaluru,2016-02-19,44.26,10.47,1.51,3.9,42.53,117.0
Bengaluru,2016-02-20,53.12,9.46,1.47,3.2,36.37,113.0
Bengaluru,2016-02-21,57.32,10.18,1.45,2.88,49.63,115.0
Bengaluru,2016-02-22,90.07,7.72,1.57,3.26,38.32,145.0
Bengaluru,2016-02-23,134.69,4.88,1.12,2.99,42.23,177.0
Bengaluru,2016-02-24,110.05,11.92,0.94,4.85,59.43,198.0
Bengaluru,2016-02-25,66.98,9.08,0.73,6.91,64.9,165.0
Bengaluru,2016-02-26,51.96,10.53,0.94,5.29,37.26,124.0
Bengaluru,2016-02-27,36.28,12.77,0.81,3.09,30.33,88.0
Bengaluru,2016-02-28,35.63,12.59,0.79,3.52,29.08,88.0
Bengaluru,2016-02-29,41.64,11.73,1.01,3.16,39.28,105.0
Bengaluru,2016-03-01,39.21,42.33,0.84,3.5,37.68,118.0
Bengaluru,2016-03-02,42.17,19.36,0.56,2.24,31.99,132.0
Bengaluru,2016-03-03,54.91,6.3,0.58,1.91,49.42,121.0
Bengaluru,2016-03-04,54.04,9.52,0.62,2.45,42.21,136.0
Bengaluru,2016-03-05,55.72,5.47,1.68,2.36,38.54,153.0
Bengaluru,2016-03-06,45.98,3.63,0.77,2.12,49.65,135.0
Bengaluru,2016-03-07,43.69,4.16,0.58,2.05,45.07,111.0
Bengaluru,2016-03-08,44.74,10.23,1.41,2.82,49.67,135.0
Bengaluru,2016-03-09,51.06,10.44,0.97,4.02,38.62,123.0
Bengaluru,2016-03-10,53.1,13.13,1.51,3.14,35.52,146.0
Bengaluru,2016-03-11,60.7,13.82,1.03,3.61,40.0,155.0
Bengaluru,2016-03-12,59.53,7.19,0.86,3.0,58.17,144.0
Bengaluru,2016-03-13,64.29,5.68,0.57,2.75,68.09,149.0
Bengaluru,2016-03-14,67.65,6.95,0.79,2.95,77.42,158.0
Bengaluru,2016-03-15,68.48,15.88,1.28,2.93,47.78,175.0
Bengaluru,2016-03-16,76.33,11.08,1.19,2.85,98.66,139.0
Bengaluru,2016-03-17,72.22,11.89,0.89,3.24,39.82,145.0
Bengaluru,2016-03-18,60.58,7.91,0.96,2.89,35.81,151.0
Bengaluru,2016-03-19,98.29,10.49,1.22,2.53,33.32,158.0
Bengaluru,2016-03-20,239.54,3.12,1.2,1.57,34.49143047551845,253.0
Bengaluru,2016-03-21,121.43,8.95,0.91,2.47,56.77,264.0
Bengaluru,2016-03-22,66.36,9.51,0.98,3.93,43.14,155.0
Bengaluru,2016-03-23,29.73,10.09,0.52,2.38,49.68,137.0
Bengaluru,2016-03-24,34.49,7.52,0.92,3.92,46.87,119.0
Bengaluru,2016-03-25,32.59,4.59,0.9,3.22,55.02,137.0
Bengaluru,2016-03-26,56.05,6.3,2.11,5.56,57.03,149.0
Bengaluru,2016-03-27,63.5,4.97,0.82,5.39,89.88,156.0
Bengaluru,2016-03-28,57.92,6.37,0.86,6.06,48.81,123.0
Bengaluru,2016-03-29,48.28,5.17,0.87,3.42,40.43,118.0
Bengaluru,2016-03-30,42.65,5.45,0.86,4.7,35.06,107.0
Bengaluru,2016-03-31,50.78,5.35,0.82,3.72,44.42,111.0
Bengaluru,2016-04-01,49.33,7.72,0.87,4.51,38.74,106.0
Bengaluru,2016-04-02,51.78,10.62,0.62,2.51,34.73,112.0
Bengaluru,2016-04-03,53.54,8.11,1.0,2.97,34.38,110.0
Bengaluru,2016-04-04,54.8,12.49,0.85,4.65,26.66,114.0
Bengaluru,2016-04-05,49.84,19.66,1.11,4.27,29.98,118.0
Bengaluru,2016-04-06,63.16,7.65,1.18,3.67,43.57,154.0
Bengaluru,2016-04-07,46.24,3.14,1.19,3.17,67.46,179.0
Bengaluru,2016-04-08,34.18,3.97,1.03,2.2,58.76,102.0
Bengaluru,2016-04-09,33.01,27.61,1.13,3.61,53.57,170.0
Bengaluru,2016-04-10,31.3,4.2,1.03,2.75,62.4,112.0
Bengaluru,2016-04-11,31.68,4.37,1.86,2.87,58.82,138.0
Bengaluru,2016-04-12,36.98,3.86,1.25,3.1,74.34,121.0
Bengaluru,2016-04-13,36.88,16.58,0.81,5.44,60.73,118.0
Bengaluru,2016-04-14,35.46,9.73,1.08,3.19,109.97,171.0
Bengaluru,2016-04-15,35.31,6.29,1.07,3.9,76.46,156.0
Bengaluru,2016-04-16,34.85,4.84,1.02,3.06,67.25,140.0
Bengaluru,2016-04-17,36.9,3.37,0.78,2.36,77.75,114.0
Bengaluru,2016-04-18,38.81,5.65,1.37,2.74,49.33,138.0
Bengaluru,2016-04-19,34.65,4.35,1.87,2.71,50.77,137.0
Bengaluru,2016-04-20,31.89,4.69,1.65,3.82,62.54,134.0
Bengaluru,2016-04-21,33.61,5.82,0.64,6.92,65.97,119.0
Bengaluru,2016-04-22,34.83,6.28,0.94,4.09,48.47,98.0
Bengaluru,2016-04-23,39.01,9.13,0.98,3.9,49.78,107.0
Bengaluru,2016-04-24,39.53,7.26,2.09,4.16,47.44,150.0
Bengaluru,2016-04-25,37.17,6.77,0.71,3.39,47.77,94.0
Bengaluru,2016-04-26,39.88,7.67,0.72,3.74,56.94,85.0
Bengaluru,2016-04-27,32.59,5.91,1.53,5.23,43.48,115.0
Bengaluru,2016-04-28,47.42,20.84,0.6,5.65,39.29,74.0
Bengaluru,2016-04-29,48.78,5.64,0.67,4.34,47.83,88.0
Bengaluru,2016-04-30,46.6,9.97,0.82,4.12,53.75,86.0
Bengaluru,2016-05-01,35.86,4.47,0.49,4.17,74.38,87.0
Bengaluru,2016-05-02,39.87,8.72,0.62,5.62,68.49,99.0
Bengaluru,2016-05-03,40.79,6.61,0.6,4.37,46.14,80.0
Bengaluru,2016-05-04,57.96,4.08,0.55,4.58,45.77,102.0
Bengaluru,2016-05-05,46.0,13.5,0.66,7.17,40.96,76.0
Bengaluru,2016-05-06,23.99,2.85,1.15,4.1,95.21,59.0
Bengaluru,2016-05-07,27.21,26.89,0.69,3.15,53.32,67.0
Bengaluru,2016-05-08,26.43,69.97,0.6,2.89,52.09,107.0
Bengaluru,2016-05-09,20.46,6.44,0.6,3.66,58.13,95.0
Bengaluru,2016-05-10,32.5,5.74,0.99,4.01,50.62,72.0
Bengaluru,2016-05-11,57.81,4.39,0.88,3.11,45.59,91.0
Bengaluru,2016-05-12,31.19,7.37,0.67,3.77,54.95,88.0
Bengaluru,2016-05-13,34.06,5.54,0.72,4.08,70.86,86.0
Bengaluru,2016-05-14,33.05,22.08,0.61,2.78,53.86,78.0
Bengaluru,2016-05-15,28.39,4.27,0.46,2.94,41.46,65.0
Bengaluru,2016-05-16,27.01,6.67,0.91,4.16,22.93,50.0
Bengaluru,2016-05-17,36.67,5.28,0.61,3.71,20.18,74.0
Bengaluru,2016-05-18,27.51,11.01,0.47,5.04,20.14,47.0
Bengaluru,2016-05-19,28.47,2.66,0.56,4.42,32.59,46.0
Bengaluru,2016-05-20,22.27,2.09,0.52,3.81,30.79,48.0
Bengaluru,2016-05-21,42.52,1.96,0.42,4.46,29.76,35.0
Bengaluru,2016-05-22,152.94,1.41,1.08,3.36,27.96,83.0
Bengaluru,2016-05-23,28.65,1.84,0.78,3.91,32.6,173.0
Bengaluru,2016-05-24,25.75,1.55,0.42,4.91,31.86,50.0
Bengaluru,2016-05-25,67.45057794890306,2.12,0.43,5.53,34.49143047551845,37.0
Bengaluru,2016-05-26,67.45057794890306,1.87,0.49,7.0,34.49143047551845,33.0
Bengaluru,2016-05-27,67.45057794890306,1.78,0.43,5.81,34.49143047551845,38.0
Bengaluru,2016-05-28,67.45057794890306,1.82,0.43,4.2,34.49143047551845,38.0
Bengaluru,2016-05-29,67.45057794890306,1.69,0.49,2.55,34.49143047551845,27.0
Bengaluru,2016-05-30,35.98,3.03,0.76,4.5,34.49143047551845,26.0
Bengaluru,2016-05-31,27.6,5.0,0.65,4.83,34.49143047551845,47.0
Bengaluru,2016-06-01,17.15,4.41,0.4,4.74,34.49143047551845,49.0
Bengaluru,2016-06-02,17.71,3.79,0.43,2.68,34.49143047551845,43.0
Bengaluru,2016-06-03,67.45057794890306,2.59,0.39,1.9,34.49143047551845,29.0
Bengaluru,2016-06-04,67.45057794890306,2.41,0.41,2.15,34.49143047551845,30.0
Bengaluru,2016-06-05,67.45057794890306,2.18,0.36,2.18,34.49143047551845,33.0
Bengaluru,2016-06-06,67.45057794890306,2.14,0.33,1.82,34.49143047551845,26.0
Bengaluru,2016-06-07,67.45057794890306,2.6,0.36,1.69,34.49143047551845,23.0
Bengaluru,2016-06-08,67.45057794890306,2.25,0.34,2.24,34.49143047551845,20.0
Bengaluru,2016-06-09,67.45057794890306,2.23,0.38,2.14,34.49143047551845,166.4635814889336
Bengaluru,2016-06-10,67.45057794890306,2.3,0.37,2.28,34.49143047551845,20.0
Bengaluru,2016-06-11,67.45057794890306,2.11,0.35,2.17,34.49143047551845,20.0
Bengaluru,2016-06-12,67.45057794890306,2.01,0.34,1.99,34.49143047551845,23.0
Bengaluru,2016-06-13,67.45057794890306,2.28,0.34,2.16,34.49143047551845,26.0
Bengaluru,2016-06-14,67.45057794890306,2.62,0.41,2.02,34.49143047551845,23.0
Bengaluru,2016-06-15,67.45057794890306,2.47,0.4,2.09,34.49143047551845,26.0
Bengaluru,2016-06-16,67.45057794890306,2.27,0.34,2.0,34.49143047551845,40.0
Bengaluru,2016-06-17,33.9,5.99,0.97,3.39,14.93,28.0
Bengaluru,2016-06-18,31.98,7.93,3.8,4.05,9.69,156.0
Bengaluru,2016-06-19,26.77,6.42,4.02,4.64,11.99,195.0
Bengaluru,2016-06-20,27.61,9.28,2.12,4.5,10.92,137.0
Bengaluru,2016-06-21,28.24,6.57,0.47,7.48,34.49143047551845,71.0
Bengaluru,2016-06-22,29.83,5.48,0.33,1.79,31.87,77.0
Bengaluru,2016-06-23,19.0,3.39,1.61,1.9,53.33,143.0
Bengaluru,2016-06-24,15.04,3.91,5.43,1.73,65.62,181.0
Bengaluru,2016-06-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,31.0
Bengaluru,2016-06-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Bengaluru,2016-06-27,16.54,9.12,3.02,2.1,45.27,33.0
Bengaluru,2016-06-28,27.23,8.54,3.63,1.87,38.45,151.0
Bengaluru,2016-06-29,115.98,8.59,2.48,1.58,39.09,174.0
Bengaluru,2016-06-30,13.95,7.33,3.55,1.86,39.53,154.0
Bengaluru,2016-07-01,25.0,5.42,5.62,1.26,44.86,208.0
Bengaluru,2016-07-02,31.8,3.27,6.28,1.1,51.84,192.0
Bengaluru,2016-07-03,17.36,10.96,7.87,1.54,42.29,238.0
Bengaluru,2016-07-04,19.4,12.8,4.04,1.86,33.37,160.0
Bengaluru,2016-07-05,18.36,10.01,2.27,2.18,35.67,83.0
Bengaluru,2016-07-06,17.26,6.0,0.42,1.77,34.49143047551845,56.0
Bengaluru,2016-07-07,15.02,3.18,1.28,2.96,34.49143047551845,141.0
Bengaluru,2016-07-08,67.45057794890306,8.12,0.57,5.22,34.49143047551845,43.0
Bengaluru,2016-07-09,67.45057794890306,7.27,0.46,4.04,34.49143047551845,65.0
Bengaluru,2016-07-10,8.98,3.12,0.38,2.23,34.49143047551845,30.0
Bengaluru,2016-07-11,67.45057794890306,3.64,0.53,3.13,34.49143047551845,40.0
Bengaluru,2016-07-12,67.45057794890306,3.17,1.51,3.46,34.49143047551845,54.0
Bengaluru,2016-07-13,67.45057794890306,3.27,0.55,1.94,34.49143047551845,41.0
Bengaluru,2016-07-14,67.45057794890306,6.23,0.61,2.89,34.49143047551845,42.0
Bengaluru,2016-07-15,67.45057794890306,9.54,1.48,2.96,34.49143047551845,54.0
Bengaluru,2016-07-16,67.45057794890306,13.06,0.69,2.8,34.49143047551845,61.0
Bengaluru,2016-07-17,67.45057794890306,10.92,0.74,1.84,34.49143047551845,70.0
Bengaluru,2016-07-18,218.17,5.39,2.63,3.62,34.49143047551845,62.0
Bengaluru,2016-07-19,55.51,4.49,5.8,2.87,34.49143047551845,308.0
Bengaluru,2016-07-20,25.56,5.78,0.46,4.45,31.06,166.4635814889336
Bengaluru,2016-07-21,26.7,30.59,0.48,2.77,34.49143047551845,166.4635814889336
Bengaluru,2016-07-22,20.15,19.25,0.75,2.87,34.49143047551845,166.4635814889336
Bengaluru,2016-07-23,67.45057794890306,11.65,0.51,2.31,34.49143047551845,82.0
Bengaluru,2016-07-24,12.42,6.1,5.23,0.87,34.49143047551845,166.4635814889336
Bengaluru,2016-07-25,11.01,11.53,0.64,2.96,43.27,166.4635814889336
Bengaluru,2016-07-26,32.56,4.66,1.01,1.39,34.49143047551845,166.4635814889336
Bengaluru,2016-07-27,22.79,6.29,2.2485982090856145,4.7,34.49143047551845,36.0
Bengaluru,2016-07-28,17.0,10.12,0.91,1.58,34.49143047551845,36.0
Bengaluru,2016-07-29,22.19,11.37,0.53,1.06,34.49143047551845,55.0
Bengaluru,2016-07-30,8.74,9.58,0.47,1.28,34.49143047551845,58.0
Bengaluru,2016-07-31,18.9,24.37,0.83,1.86,34.49143047551845,37.0
Bengaluru,2016-08-01,17.54,39.37,0.58,2.44,34.49143047551845,72.0
Bengaluru,2016-08-02,20.06,6.15,0.69,1.53,34.49143047551845,33.0
Bengaluru,2016-08-03,19.91,8.17,0.63,1.63,34.49143047551845,53.0
Bengaluru,2016-08-04,14.66,6.68,0.45,1.52,34.49143047551845,64.0
Bengaluru,2016-08-05,67.45057794890306,3.89,0.61,2.85,34.49143047551845,166.4635814889336
Bengaluru,2016-08-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Bengaluru,2016-08-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Bengaluru,2016-08-08,67.45057794890306,2.9,0.01,3.96,34.49143047551845,166.4635814889336
Bengaluru,2016-08-09,67.45057794890306,2.87,0.05,4.63,34.49143047551845,166.4635814889336
Bengaluru,2016-08-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Bengaluru,2016-08-11,31.42,4.21,1.37,2.3,32.72,166.4635814889336
Bengaluru,2016-08-12,25.09,5.21,45.96,1.24,16.55,46.0
Bengaluru,2016-08-13,21.94,5.07,47.93,1.37,18.87,37.0
Bengaluru,2016-08-14,21.57,5.63,3.59,1.75,19.82,38.0
Bengaluru,2016-08-15,14.38,4.9,3.34,2.31,21.54,49.0
Bengaluru,2016-08-16,101.09,5.23,0.56,3.03,20.49,71.0
Bengaluru,2016-08-17,33.05,6.58,1.59,2.63,20.28,229.0
Bengaluru,2016-08-18,39.14,4.93,0.52,2.72,21.74,68.0
Bengaluru,2016-08-19,41.43,5.95,0.47,2.87,26.26,64.0
Bengaluru,2016-08-20,100.39,5.88,0.49,3.66,26.14,62.0
Bengaluru,2016-08-21,56.45,4.82,0.41,2.72,28.1,66.0
Bengaluru,2016-08-22,35.4,4.85,0.22,2.88,22.79,45.0
Bengaluru,2016-08-23,43.43,4.74,0.38,3.06,25.25,66.0
Bengaluru,2016-08-24,34.99,4.35,0.41,3.13,23.74,71.0
Bengaluru,2016-08-25,15.02,3.54,0.59,4.94,26.6,75.0
Bengaluru,2016-08-26,29.31,4.63,0.39,3.39,25.06,62.0
Bengaluru,2016-08-27,19.65,4.85,0.55,3.66,25.17,77.0
Bengaluru,2016-08-28,6.82,49.24,0.31,4.72,34.16,48.0
Bengaluru,2016-08-29,27.16,4.61,0.77,4.62,28.48,47.0
Bengaluru,2016-08-30,27.9,5.05,0.38,3.08,21.22,57.0
Bengaluru,2016-08-31,35.17,3.61,0.42,3.7,20.34,49.0
Bengaluru,2016-09-01,37.57,4.82,0.48,3.72,21.4,57.0
Bengaluru,2016-09-02,23.25,4.13,0.48,4.45,22.36,74.0
